,mstar,mvir,sfr,x,y,z,ssfr
14698,156831759.736,2774026561.89,1.46127319586e-10,38.7052760227,28.5147447616,36.5546877345,-18.0307025974
14699,3.29909799376e+11,8698053669.36,8.07894458582e-10,73.2449002523,12.1897902244,70.0944087809,-20.6110405864
14700,765369840.6,3.18031080981e+12,4.57104307239e-10,67.3705632464,1.34485048344,43.3951376402,-18.2238560312
14701,169099003.027,7.74489153671e+11,9.25007337846e-10,58.9246429871,20.2897742014,18.1863353313,-17.2619958692
14702,29036039238.2,1.1259273347e+11,8.90231403252e-10,42.6886738707,61.4083196242,60.0405167153,-19.5134344645
14703,4.06050221869e+11,2.63185397639e+12,7.65267927641e-10,54.2653954658,29.9556930209,56.7392010807,-20.7247662397
14704,340966641.794,1.32992159048e+11,7.93894783701e-10,7.12420764724,57.0428485539,61.4705209878,-17.6329489438
14705,47696334036.8,1290848911.77,4.85407923569e-10,48.7781475218,24.8376223099,42.3970064297,-19.992378139
14706,33204270458.9,6.02392879269e+11,2.39873101241e-11,60.9317576482,39.3325149739,62.1223287587,-21.1412123926
14707,2916628860.09,1.36550575592e+12,5.42932383878e-10,20.1239972029,64.4540239988,39.452208744,-18.7301354224
14708,174379003.375,3187958855.66,0.0,59.1739030379,67.6393844463,64.9988684467,-12.0
14709,66563133380.3,1294709471.38,0.0,19.891623487,23.0615676743,33.3403442229,-12.0
14710,4360463010.37,16525281838.5,1.34659676145e-10,33.436876016,25.1823084864,48.3597940735,-19.5102950411
14711,13773430799.2,3.7319590597e+12,2.84496228757e-10,42.4197354624,34.0591642918,7.55663157865,-19.6849656175
14712,3712512928.74,5.97850414091e+12,7.14674017591e-10,32.0297884483,64.438907442,55.9760680418,-18.7155599814
14713,8.65328139734e+11,7.71234474112e+11,2.58058514709e-10,30.6910280584,47.0170863905,9.74629438314,-21.5254626335
14714,480091223.056,1.52062124478e+11,6.33243478952e-10,53.8390128595,27.9557189527,57.6594677972,-17.8797530402
14715,8593694976.83,2.61241749041e+11,2.37055329292e-10,29.0601950616,26.0170530238,38.9079687588,-19.5593302116
14716,4822352872.55,45518089615.8,0.0,68.9046572728,53.6563381221,14.270514103,-12.0
14717,61392151877.3,26448686743.4,2.03570368224e-10,47.7965535302,74.6357769456,32.3456683792,-20.479398294
14718,2102441839.35,1202829030.97,3.18890500328e-10,29.395913899,4.07745548405,5.55954809397,-18.8190824087
14720,514535719.331,5126011315.66,6.58298438079e-10,55.7972394519,27.956373068,25.4980066902,-17.8929927044
14721,11114718460.1,9.89624730054e+12,2.17816310514e-10,63.3256162152,19.9568586727,12.4175325018,-19.7078080689
14722,2233230072.32,5943172601.45,8.97316244096e-10,6.85917331927,40.141645649,30.6440019773,-18.3959879375
14723,1081472430.69,4.64433879558e+11,0.0,63.5246663194,5.46712718596,22.3670592838,-12.0
14724,2.11096162059e+11,1.17016605402e+12,5.05344295331e-10,53.5072035418,2.75272156664,22.5058263422,-20.62089297
14725,1463785850.07,3.16946038277e+11,4.74302366462e-10,21.3605273487,24.878587901,51.9981821907,-18.4894222532
14726,5.18542328565e+11,1311391221.43,4.87898932753e-10,38.5522556877,12.2984665318,12.5584082825,-21.0264543455
14727,1.11120202038e+11,10964308185.3,4.23220431544e-11,66.2833453965,59.4714294763,33.5883381607,-21.4192263967
14728,15237127956.2,1078066412.85,4.31884353814e-10,54.5576778284,57.4617476571,9.74467388694,-19.5475356438
14729,10549355480.1,5395820512.3,4.40539519909e-10,53.6046676659,15.6501328098,14.8424926168,-19.3792410528
14730,4.43911715461e+11,10352528869.5,7.68939212629e-10,53.2435839028,37.1201908361,1.24611938509,-20.7614045982
14731,107587640.931,4493884841.1,3.74030761739e-10,34.646581737,20.1524304209,4.12105871857,-17.4588550631
14732,2.91955993041e+11,70071208207.8,4.63213749858e-10,54.624887489,39.5657056824,60.9520268002,-20.7995359522
14733,4.09566300512e+11,4238253980.15,6.42033872026e-10,55.8522769139,41.0005062205,65.9277488966,-20.8047662744
14734,3621475809.28,73574349640.8,9.34942308042e-10,13.0409370646,6.39797882217,16.9641979049,-18.5881007756
14735,10075946713.9,3256651779.36,2.35322586184e-10,14.1690792649,59.9627515925,44.5671746185,-19.6316222495
14736,3.56093649637e+11,1088211786.74,8.74038489688e-10,10.5036059972,20.0942433817,12.6374668754,-20.6100336709
14737,3.16903692978e+11,1.40243369678e+12,9.24642527708e-10,6.44464205144,49.4170918768,20.4514190683,-20.5349534358
14739,4.51571678766e+11,2.63426086966e+11,1.88814066667e-10,70.1495314868,26.3243526596,52.9046953891,-21.3786923503
14740,28858647264.3,1.71006819243e+12,4.35110028547e-10,57.5303953751,63.1408003929,48.1276898689,-19.8216768767
14741,411626422.834,3.19716536962e+11,0.0,31.4278104323,27.6580661277,7.17726060648,-12.0
14742,28967811732.0,15393115493.3,5.9173591894e-11,43.6266770429,26.6543248898,27.5926857829,-20.6897877571
14743,1164354733.99,1.07941425573e+11,1.53788766591e-10,37.0486138884,46.3502760623,72.2198226452,-18.8791606994
14744,1497817963.75,1285299009.26,1.40875846108e-10,37.6699549336,44.7408146583,48.9615575318,-19.0266224974
14745,73536732246.3,12826761721.9,7.76825649715e-10,39.1392792771,61.4613467464,32.4663881335,-19.9761807703
14746,1.94212460297e+11,3827136535.21,2.62498332226e-10,33.2480688419,8.55753529762,66.1527199299,-20.8691505415
14747,1.40895774573e+11,1.10725114266e+11,0.0,62.0294884491,31.4949303846,3.34243790929,-12.0
14748,1063655979.13,93010048364.0,3.53407096564e-10,6.37482794784,11.3251959325,36.7399491523,-18.4785259197
14749,43730719712.7,7595342479.89,8.95059056452e-11,39.35409451,36.3811715804,65.1181209685,-20.6889349337
14750,6.61642606135e+11,3288788471.9,3.22294982432e-10,34.4291366109,26.0566120708,14.8012930295,-21.3123699193
14751,10369350121.0,1.0358744453e+11,3.44547205242e-10,26.0686382285,5.74358754937,48.0826896309,-19.4785028071
14752,5.39695526361e+11,5.05449912983e+12,4.26714122011e-10,8.21226670468,0.148338613672,22.713387834,-21.1020118022
14753,49023147667.3,6457603422.84,4.15039566082e-10,62.5832875094,20.8004422581,3.4458886635,-20.0723116925
14754,59803949562.8,10207914732.1,8.51990006329e-10,26.5706585791,21.0796774332,58.2250878231,-19.8462953659
14755,4899479361.53,4.4342908907e+11,0.0,20.5201228124,17.6180898116,13.229147237,-12.0
14756,325175154.847,4229741330.88,9.03154019238e-10,7.92009058925,43.1106597711,48.9456684659,-17.5563555368
14757,364614274.849,36440532259.5,8.7343776737e-10,64.1423383082,58.7515360566,22.0044565498,-17.6206017007
14758,22310704834.7,8.74810067709e+12,7.19429033663e-10,49.1844791945,34.0607482173,36.4619067748,-19.4915253302
14759,1.22855884585e+11,1123817584.1,0.0,30.746530485,46.7279703154,74.2377222838,-12.0
14760,1.51409396367e+11,8.62685215593e+12,2.25085393978e-11,31.7316799409,36.2455690897,54.7761608694,-21.8278055139
14761,9.53711873949e+11,1350093603.09,2.58482558036e-10,47.2906156488,7.49685977737,58.9124544375,-21.5669859468
14762,685847437.411,21398608947.4,7.09741797474e-10,33.2050745383,38.6537028744,13.7739878749,-17.9851271382
14763,721367318.602,1448228852.04,7.76348215926e-10,49.9786800171,14.0131339697,17.2622004175,-17.9680999035
14764,2.0408178684e+11,7.5755829528e+11,9.36663772909e-10,66.1273378793,20.9341862501,36.7106151234,-20.3382205246
14765,10824016053.5,1.39948245957e+11,7.43283469663e-10,33.346508345,64.7227587686,24.3336602146,-19.1632339533
14766,2330893492.89,1015750523.99,5.41791406821e-10,37.1212129852,53.8982219932,8.67752135746,-18.6336903169
14767,345003638.277,8550022326.44,8.43047190219e-10,8.78882201314,32.5045055374,56.4155476387,-17.6119717897
14768,29462111844.3,64525111409.0,1.5209607582e-10,39.6871830273,62.6384573671,46.8953591561,-20.2871458647
14769,3569581273.4,3.51961209672e+12,0.0,3.48806260818,72.818083609,49.1223656764,-12.0
14770,22255117466.2,70203377116.7,9.28071141912e-10,47.3397413767,64.9039548891,49.6624377286,-19.3798486223
14771,338560265.887,9.54843770613e+12,6.05820022902e-10,34.1995110134,24.4502560043,10.7158306318,-17.747292364
14772,2.30977902189e+11,32675045022.3,9.55867459263e-10,35.7076718074,69.8648298474,63.6406195356,-20.3831727555
14773,1.6396699578e+11,3.1318520236e+12,2.69944845439e-11,31.4013944784,39.2811020614,63.3382181237,-21.7834814005
14774,3.45470648e+11,2.75191656805e+11,9.36107403469e-10,25.7894756625,71.0095676756,74.011143783,-20.5670854746
14775,9.32002355872e+11,11730632221.5,9.87636067778e-10,19.1819949059,19.3038257997,36.8657442105,-20.9748200685
14776,30055778382.9,10040583221.5,0.0,61.5740565058,60.616556296,56.9795122678,-12.0
14777,182135306.604,3.5385985636e+12,2.60894680107e-10,28.0469159173,72.2796798208,66.7455137194,-17.8439289177
14778,2087470591.17,7.65614512293e+11,4.49302612712e-10,68.400815191,7.50615027524,18.3970092137,-18.6670814217
14779,688288628.928,10187683357.2,2.91265001019e-10,11.9626878985,69.0912553414,54.3488282628,-18.3734822926
14780,52972591570.7,9035994442.4,4.55999114719e-12,56.1910375351,61.6716069689,14.7651911107,-22.0650872209
14781,517461722.684,8.41447750633e+12,0.0,72.6212115958,55.2076775836,70.168846804,-12.0
14782,308733721.929,3255834097.58,0.0,10.6130467768,61.7567649146,53.0613832383,-12.0
14783,151709944.531,14727183508.4,0.0,57.3204719867,16.2274057379,27.6542814663,-12.0
14784,798311663.689,6.39764566926e+11,2.80913353584e-10,20.778137339,8.18122719599,63.9010799866,-18.4536000901
14785,1.47185643302e+11,2.22084371931e+11,0.0,20.5710390237,57.7716176549,63.3401113506,-12.0
14786,2762695251.99,1253313197.51,0.0,57.8976393438,65.5855455989,63.6212846029,-12.0
14787,1.96622399846e+11,2.46771243023e+11,8.82648723359e-10,32.9807092808,33.9004554813,49.9883020953,-20.3478450951
14788,13260789640.7,3.89373929607e+12,6.94698678177e-10,56.3698828519,13.5992908385,28.3544823523,-19.2807729133
14789,7.7653885655e+11,1.10066537163e+11,4.19319600463e-10,0.283642154847,56.357782815,71.8421000386,-21.2676180286
14790,152067777.561,1.2243568149e+11,8.56471049218e-10,21.5360081932,57.222598651,5.40402014927,-17.2493245115
14791,1801265937.38,5264715836.45,8.88110733428e-10,31.3038177682,10.2721047698,54.2866860865,-18.3071107176
14792,7.90323921885e+11,1.73343636048e+11,0.0,45.4066657941,45.0344381773,43.138142293,-12.0
14793,4.07580990509e+11,1190440732.12,1.62882189235e-10,50.8013116956,37.3148349854,74.2162759828,-21.3983403225
14794,2.78149522992e+11,1037828146.13,3.3443082558e-10,60.6088244192,0.705000905273,10.7366594025,-20.9199720185
14795,3.67695692158e+11,84917133523.5,8.79066570439e-10,11.6849656539,25.1995101906,50.4095469529,-20.621466777
14796,2.66546565645e+11,8.07703695195e+11,4.92703893408e-10,19.0393872108,35.4025641795,67.4332658614,-20.733187097
14797,315844263.859,6.01472663195e+11,8.60266340075e-11,74.8062119301,14.2369353287,11.5924686642,-18.5648400635
14798,128031994.078,3.18322135011e+11,2.83755026202e-10,10.73237662,68.4969416093,33.8291930508,-17.6543749466
14799,2245457239.88,69688409116.1,7.4553286445e-10,58.9313425903,9.32058966838,27.4135131902,-18.4788379965
14800,7.81985883949e+11,5.20317778498e+12,0.0,61.8464089721,47.3169721544,42.9769964448,-12.0
14801,1.3466660302e+11,4647337917.33,1.39176921426e-10,65.0714949302,42.0739862273,23.0257708127,-20.9856926794
14802,1.90684865865e+11,1.4319109729e+12,2.83376481664e-11,13.0358643069,31.6888702932,41.4541831999,-21.8279524218
14803,26432745650.9,2358601491.82,2.25382890416e-10,32.798178761,13.802544697,52.1398164617,-20.0692213328
14804,6.96781383517e+11,26889458723.3,5.95751262513e-10,28.2649740227,21.7627461468,53.071425359,-21.0680315674
14805,147600642.172,3.22702904135e+12,3.93541316564e-10,53.7307252256,35.1184608307,2.38585896474,-17.5740979128
14806,1046158305.85,6.67068341308e+12,6.15083490505e-11,61.1334344028,70.9213443941,7.23707568859,-19.2306633372
14807,726439527.696,2225614652.64,8.79431521804e-10,73.5750356616,74.3191805083,44.4911130632,-17.9169974392
14808,22484833232.7,8.99570067394e+12,3.41799817246e-10,21.464556177,21.1267397081,18.9408422039,-19.8181178446
14809,1487621964.6,26464884558.0,9.7153688107e-10,54.9792846433,74.9984528507,28.6549592489,-18.1850332903
14810,28359670715.5,3.19212364518e+11,4.29589917963e-10,43.5928639913,58.6850511978,24.799077618,-19.8196471036
14811,882752752.784,6962352175.96,2.34506624508e-10,47.0388770216,66.9261450463,70.3186187057,-18.5756839651
14812,159566943.876,2048813414.25,4.57918760439e-10,50.0749255325,63.3874085041,56.0505075671,-17.5421544908
14813,26270412974.8,2.65503595079e+11,4.82233914358e-10,54.8316197197,12.8387590106,37.6152214756,-19.73620915
14814,5.79237634684e+11,5.04768408431e+12,0.0,40.3988835922,48.5887486329,73.4693201429,-12.0
14815,5967696241.71,48982735138.6,7.35432352932e-11,1.83092313553,68.606822518,45.4618983371,-19.9092639779
14816,1695520462.78,3005038465.85,2.81919910997e-10,44.4096615975,63.2986712643,4.64893690325,-18.7791772859
14817,763596977.122,53629445786.5,5.97898541662e-10,39.6419034423,73.9620051702,3.31833880496,-18.1062367063
14818,1896745408.83,3.48942214496e+11,1.44823993592e-10,6.9505961953,65.5949226129,15.8942098212,-19.1171685223
14819,4.32754172615e+11,49101366353.0,3.91940586048e-10,52.0484124957,48.1813425668,8.69783393227,-21.0430210264
14820,211084475.55,6.61017332943e+12,7.86775221743e-10,59.5453718541,16.3867156546,62.8446738501,-17.4286056198
14821,1323986512.33,3.94432644049e+12,7.02940000021e-10,62.6148112924,27.6236095783,18.5888617126,-18.2749653038
14822,3594331800.1,34179745860.7,4.57504723207e-10,55.5638065487,57.9311179527,13.529425919,-18.8952225832
14823,409590044.077,56684446532.9,2.02842168681e-10,64.2684557555,0.475622240603,57.5220454293,-18.3051911465
14824,9.65349313292e+11,16335190359.6,7.80336469948e-10,65.942789029,41.6620585419,10.7212537693,-21.0924025873
14825,14145669136.4,1.73047669163e+11,5.38963590641e-10,18.571834058,64.6582422724,45.9990566097,-19.4190640682
14826,3.01940256087e+11,27479612480.7,5.50571527926e-10,8.58654162589,62.6433726315,33.8114124812,-20.7391072704
14827,9030359448.48,5.16966555152e+11,4.41839687713e-10,58.3082741514,28.853487459,16.3212836983,-19.3104403142
14828,32745359895.1,1793724834.71,6.13056818527e-10,1.61100500646,40.5671899794,63.9587548436,-19.7276490409
14829,11687900548.7,5295264828.68,9.81909849153e-10,25.7654839253,37.3085679687,19.8327673877,-19.0756648913
14830,1091863723.87,18386049084.4,1.58507444064e-10,61.4101498621,38.1523489727,67.9605739761,-18.8381187742
14831,1.89710866142e+11,6.27168071569e+11,5.94089678432e-10,40.035352153,63.9253588497,34.6776767496,-20.5042401997
14832,5330070663.61,3325049391.03,8.36080455941e-10,69.2486780553,31.5179704981,42.0084922551,-18.8044848952
14833,11509997737.9,87263528106.9,9.4199554907e-10,4.17791522064,58.8214914353,61.9439684292,-19.0870263875
14834,24328662851.2,6.64887920605e+11,7.27411578166e-10,43.2975090379,70.2916652417,49.461644971,-19.5243380305
14835,1493466246.05,1.31241787963e+11,4.69235374027e-13,52.5324879355,60.5514456603,48.541834463,-21.5028046669
14836,9737759799.93,7.84055079059e+11,2.53217039282e-10,74.4111772556,58.1703693138,36.0794418239,-19.5849661311
14837,2.53548786528e+11,4.88088807007e+11,0.0,21.5528704901,51.5799269632,48.886166516,-12.0
14838,498977249.845,12062932246.0,0.0,26.2383611566,31.5182575554,17.5947669749,-12.0
14839,14913364986.3,1.98959367854e+11,0.0,34.7149234468,26.0423490752,67.5852615197,-12.0
14840,5.62271780971e+11,4.83941005777e+12,0.0,64.3833198858,52.3375661579,12.578121216,-12.0
14841,24996619664.8,10101373367.6,3.52969963816e-10,29.2362748677,16.0950032932,46.5350425026,-19.8501435318
14842,180141370.197,1.54333731311e+11,4.76440031127e-10,12.4555659619,43.5343550487,4.79037198263,-17.5776052174
14843,941008364.564,3.07396546388e+11,0.0,26.8780365495,71.6419878355,67.905090431,-12.0
14844,205986736.827,2.56049196388e+11,9.87275716537e-10,48.8578662467,27.4039588059,64.4202520422,-17.3194008027
14845,7105068741.92,2.23914036279e+11,0.0,32.4983351967,65.8905113171,43.3070765136,-12.0
14846,5.73174863383e+11,2.40668058317e+11,2.13676501596e-10,27.7601970023,37.8165131643,28.1495403435,-21.4285303715
14847,1168383657.75,55775196063.6,9.25891045648e-10,33.879651069,45.0449376312,37.2894527836,-18.1010255898
14848,2009392414.49,1.6906510243e+11,4.36382285676e-10,45.3000396931,21.0834104544,63.1967450689,-18.6631976458
14849,3.75493040245e+11,29739709040.7,6.24638364653e-10,20.3949622122,44.4621952846,56.3611943935,-20.7789732371
14850,17319190935.1,2.70543498438e+12,9.90331739283e-10,53.9340563444,18.3087841257,18.265029993,-19.2427469021
14851,29464332060.4,38652122993.9,6.7344051072e-11,0.496225035583,72.3018933069,52.9379390469,-20.6409973626
14852,202782456.584,3.20186097732e+11,7.35043378912e-10,23.3963904063,11.2679646744,26.9966250646,-17.44071741
14853,471271092.283,14629293474.2,6.1185985768e-10,61.0899007077,4.65387398197,13.0818957045,-17.8866188396
14854,2460483465.44,9.02615060664e+11,5.58755177483e-10,29.9097352605,9.65801781485,21.341049715,-18.6437988905
14855,91495581313.6,19980867924.3,8.47876289821e-10,0.759654280742,30.82481063,32.5054382309,-20.03306763
14856,1.2054850213e+11,80423209204.8,7.3276771109e-10,56.2618033478,42.4723465564,23.2379136317,-20.2161954942
14857,27649595011.4,14755401052.0,9.55291649541e-10,4.90467019788,58.5074196131,41.0118078122,-19.461552793
14858,106662473.152,5837331865.79,0.0,27.0858146729,55.9752183707,53.391148739,-12.0
14859,3995677021.26,4626005822.74,5.1985606003e-10,6.67266631452,27.6701186389,39.7167286561,-18.8857072651
14860,2.73260622426e+11,1.07715782901e+12,7.0122406743e-10,10.1638915002,49.099502615,44.6270330748,-20.5907202397
14861,284411780.52,3.09746456247e+11,5.37774064981e-10,53.2950043751,31.4054758398,11.8358545458,-17.7233477273
14862,7.29931342273e+11,3300371720.88,3.49524342965e-10,21.6061230389,50.6934514833,12.3611828264,-21.3198045841
14863,5.08766675947e+11,58858534929.0,0.0,26.1345964106,63.4481245915,29.3723940473,-12.0
14864,1569026356.97,5323076252.97,0.0,10.1945877114,3.92013138879,47.0579305483,-12.0
14865,14958609603.5,4.18671485305e+11,2.4574684868e-10,16.5769812009,31.0494378106,54.9642984517,-19.7844032705
14866,4.82389628519e+11,71423333813.8,2.91301774037e-10,45.2252334532,2.30332576764,18.5905824247,-21.2190548323
14867,2231597348.1,3450230175.33,6.49382720623e-10,31.9983855671,46.2701522767,46.3506213253,-18.5361151083
14868,49263644323.0,3721153739.04,5.58800899022e-10,6.61126492184,39.1711667819,24.214311196,-19.9452694399
14869,723380924.906,2.17186852658e+12,7.42218041252e-12,61.7188149782,30.4853870881,2.20494937237,-19.9888355459
14870,2809742375.44,1.80563995808e+11,2.35536689263e-10,58.5970966937,52.4880678381,46.3748582545,-19.0766079351
14871,89560371667.0,1.99419900285e+11,0.0,12.0126653563,41.6960828987,17.5869602845,-12.0
14872,37433946773.7,3.14398349064e+12,5.15505324166e-10,15.4403619219,56.169432235,53.3130787276,-19.8610324634
14873,9727345942.54,5235948663.81,9.35566969003e-10,70.2848280064,32.0622971498,1.97042498279,-19.0169194811
14874,17643101408.8,1.16497238629e+12,7.69254409006e-10,17.1013039769,57.9588677952,23.7416122605,-19.3605049363
14875,8374653792.44,45968300398.8,4.18406610653e-12,7.53667078397,49.5567742845,54.9463689459,-21.3013683248
14876,89156747258.0,3.21258361244e+12,0.0,32.6427290777,72.1596152616,63.2157996608,-12.0
14877,2637987447.31,77351544331.8,7.55670770417e-10,71.6728199823,69.7274799717,42.0333085739,-18.5429401008
14878,2900309754.09,1186786306.81,3.85410945139e-10,53.9802769151,37.8194347465,70.1444999123,-18.8765203393
14879,1.61094586947e+11,5.68901398678e+12,5.35393106453e-10,46.6124239329,41.0941963717,52.7765488278,-20.4784081726
14880,21430151963.8,6.7724183077e+12,5.43385981903e-10,66.2897231653,14.0289524817,60.4973412182,-19.5959168203
14881,530860913.403,3.86924290901e+11,2.07970067744e-10,60.531772074,57.5940058303,57.3587864078,-18.4069799167
14882,20942174501.4,8696866316.79,6.17153315245e-10,52.2792225448,62.690689485,14.8805336221,-19.5306287078
14884,826246061.765,3.35907261579e+11,7.4111080078e-11,39.3056665204,68.2241328599,40.8048999892,-19.0472262598
14885,37798006096.5,1.20723741436e+12,6.12365379831e-10,21.8312449806,23.3192203599,2.28763047582,-19.7904582609
14886,80614085278.7,2.11491588189e+12,2.89005803556e-11,0.076363621481,74.7578089498,34.2922028349,-21.4455043665
14887,463761599.083,1.19967074031e+12,7.38260865677e-10,64.4832707798,6.54200139446,14.7091098122,-17.7980849372
14888,1.23281538544e+11,75853826664.5,4.74473046581e-10,48.670508622,61.3766463721,8.42083729211,-20.4146864992
14889,131376501.698,5.77872160775e+11,8.95264251239e-10,61.247585673,58.0833729303,46.6923883432,-17.1665664502
14890,739017212.944,57744126108.0,4.07891448115e-10,54.077460679,69.2749842263,15.3890173799,-18.258109954
14891,2070635502.71,1.92754664925e+11,0.0,28.9411538815,11.6104027947,59.0652592709,-12.0
14892,292127027.569,4.19792087976e+12,5.13948339486e-10,32.0450086652,60.9870845037,7.50324443476,-17.7546522725
14893,193136713.274,1257896629.22,0.0,34.4630990251,12.0155471159,33.839737917,-12.0
14894,3.21574047956e+11,3.29069936009e+12,2.72304837384e-10,52.8885508923,29.8571026242,73.967131131,-21.0722256361
14895,5629656920.66,9.42502700125e+11,2.44600767607e-10,65.8701345176,70.781631536,48.4785037552,-19.3620241135
14896,7.32309402353e+11,1.11311323927e+11,2.80248463391e-11,28.2511662964,0.224626030876,27.1894720538,-22.4171513702
14897,76115646333.0,6.44380521083e+12,2.01069254828e-10,48.5926507875,58.5048891523,31.1428827971,-20.5781282711
14898,106488542.481,4058298335.28,7.1187988997e-10,58.4204268396,28.4683402182,17.0602262003,-17.1748961582
14899,403985300.806,1313586583.95,0.0,60.8935165471,14.8353420682,46.8261867348,-12.0
14900,7.53950866734e+11,47096090758.1,6.32739729382e-10,26.018290296,7.96414421629,64.2976759897,-21.0761179404
14901,24962914767.4,4.44551892656e+12,4.06552038185e-11,65.06048454,61.2125842831,42.3932427948,-20.7881791512
14902,2.6810945097e+11,58852074589.8,5.46984124389e-10,71.3092331914,6.84691240753,34.7255518819,-20.6903374017
14903,10097023766.3,14928552651.5,9.01162174181e-10,24.0484210017,51.5274336734,46.4768868083,-19.0493904244
14904,2.44663181548e+11,23966368697.3,2.01714372312e-11,57.3349819332,3.55191240919,30.849548765,-22.0838317758
14905,3035851113.41,5.87885319143e+11,7.93669077847e-10,60.189746245,20.9850779689,55.1576121121,-18.5826410087
14906,309811630.769,84419408849.5,8.68719381815e-10,68.2071145687,16.9316586154,74.2310077299,-17.5522182067
14907,84902852533.9,4.01885511424e+12,1.64669366676e-10,31.0537248658,39.3052987184,4.81100242505,-20.7123094666
14908,5.33667541681e+11,2.21375831993e+12,7.73359008296e-10,73.2893752469,19.0931465089,36.2910658645,-20.8388896406
14909,2609511686.67,1.97953210456e+11,9.49671885307e-10,52.761456452,22.1775339409,4.31074905923,-18.4389856651
14910,1426402416.49,9.51505225658e+12,1.44977230559e-10,23.471533385,18.8802452919,67.4847703576,-18.9929422666
14911,2.07062242848e+11,2748614849.2,0.0,33.0412933122,22.2735200488,12.0914231989,-12.0
14912,41147488937.0,4921668774.53,9.10574751953e-10,4.28313013783,28.2157299361,1.17460665696,-19.6550277329
14913,7686353698.28,1.51042254539e+12,2.80242567592e-10,47.7685007502,17.3172513488,37.9545740168,-19.4381862619
14914,9.28363124842e+11,2.02229408139e+12,8.26047818681e-10,55.2478762389,54.2935849491,35.9534591188,-21.050712693
14915,5738132427.55,10745179537.7,1.03733051613e-10,50.7044971393,13.1899234514,69.5537251633,-19.7428534128
14916,8933822697.1,2.75160313764e+11,1.38855964804e-10,2.48465490928,62.8833471795,21.3270159945,-19.8084727887
14917,1662724824.33,4.74594913845e+12,4.24817801305e-10,15.0175918783,8.46307116895,72.217475944,-18.5926176739
14918,104190861.969,48337886880.8,2.09050615162e-10,27.9969700824,51.6536688892,45.8173402823,-17.6975781811
14919,849908423.038,4593055714.81,6.34313355782e-10,8.84007791024,11.8188393209,72.0342018202,-18.1270682776
14920,8922364755.27,5.17141227671e+11,7.69481364978e-10,10.679636742,61.1579908006,39.0745622556,-19.064281867
14921,396663954.203,97210552885.6,9.60185223602e-11,28.7160247141,74.6367021384,11.6127295121,-18.6160677186
14922,18973663823.6,13084081938.7,5.21515896939e-10,1.29742511162,60.1381226287,6.23649930908,-19.5608836503
14923,657033523.469,1.47715281155e+11,4.57342422875e-10,37.50745562,35.1255045329,38.3083944217,-18.1573460407
14924,2.27047255104e+11,4.11428173905e+11,0.0,59.6930058624,13.1574729656,23.9655631606,-12.0
14925,1.59455691251e+11,1.07616082463e+11,7.87830115908e-11,21.4072539981,63.0765039114,65.1442830716,-21.3062074463
14926,18194080220.2,2518148387.82,9.84831734149e-11,62.8322152248,63.7985350413,71.0647528667,-20.2665680709
14927,136951353.316,37187143875.7,0.0,46.3257641919,55.3900036577,18.0620611283,-12.0
14928,622295374.331,1205618536.64,4.08708368052e-10,70.4067714831,4.35299169848,42.81948728,-18.1825830431
14929,267955654.578,1.2296581856e+12,8.87507839175e-10,25.162629236,3.26070204033,6.07066642403,-17.4798907285
14930,4553148585.05,4.11852616557e+11,8.81656162084e-11,66.0332155148,16.4091414019,0.285259054573,-19.7130125758
14931,83402442345.3,3491640435.06,2.24278121555e-10,53.3116679572,34.4439439109,26.1694598738,-20.5703918586
14932,5.16695031079e+11,40852011129.0,4.55657783388e-10,35.0489311553,72.438034747,53.2082707453,-21.0545954919
14933,695258772.95,1.39221858186e+12,6.13247449791e-10,56.3344946093,49.3005278567,21.8148275703,-18.0545107268
14934,650993362.735,1.40022753312e+12,0.0,67.8339856583,35.3680743331,15.4510660169,-12.0
14935,99700214208.4,7250861055.38,0.0,29.1949930808,43.9642835263,19.4985511829,-12.0
14936,17240679281.8,4.03894674287e+12,2.82323622013e-10,47.4007328223,37.7183622398,72.9599051628,-19.7858071559
14937,3672125235.03,4.59212108119e+12,9.80781155017e-10,14.939411982,50.0028241628,59.8449914679,-18.5733453715
14938,6.74924328241e+11,2.73267148995e+11,1.49419882342e-10,31.9447375543,60.7943853541,0.253243530012,-21.6548466929
14939,10217460075.4,4.61266530594e+11,0.0,55.0857323618,66.9230367393,23.3493705169,-12.0
14940,29270620047.3,3.11241381539e+12,7.78604739944e-10,5.59550020029,33.2057970143,21.5488547909,-19.575114879
14941,67985737368.0,2988374507.71,3.17965468145e-10,71.8293733093,1.86348125271,28.6170734984,-20.3300378552
14942,34743922213.4,4078195059.01,8.62929365132e-10,16.7267093301,41.1403481103,34.6385523585,-19.6049035959
14943,122879834.049,22677465463.6,1.05078646943e-10,73.4165787995,34.2854009821,27.6413559917,-18.0679661443
14944,3.59466996854e+11,2.19394732919e+11,3.43124273037e-10,15.560190066,14.1712796461,25.894454897,-21.0202075817
14945,5487972013.51,72441314639.9,1.28813570223e-10,1.47224078916,27.3476120193,21.7963985796,-19.6294502706
14946,9.24283985004e+11,11477410764.8,1.1225895199e-10,70.1497211105,44.882298536,64.5737933092,-21.9155844446
14947,1877582761.57,14758466036.7,9.56238966868e-10,24.8389295593,50.9992330702,37.4828708084,-18.293032652
14948,24270214730.6,33816163608.8,9.57816200741e-10,52.7201629425,8.29806836022,65.1997932473,-19.4037914402
